Fecha1,Coincidencia2,mseed
2023-02-18 18:42:11.870000,2023-02-18 18:42:11.840000,VPTE_OV_HH_2023-02-18T18:42:07.760000Z
2023-02-18 00:39:31.250000,2023-02-18 00:39:31.240000,VPTE_OV_HH_2023-02-18T00:39:14.040000Z
2023-02-18 03:43:24.160000,2023-02-18 03:43:24.120000,VPTE_OV_HH_2023-02-18T03:43:20.040000Z
2023-02-18 08:31:19.200000,2023-02-18 08:31:19.160000,VPTE_OV_HH_2023-02-18T08:31:02.040000Z
2023-02-18 09:06:15.480000,2023-02-18 09:06:15.480000,VPTE_OV_HH_2023-02-18T09:06:02.040000Z
2023-02-18 09:56:15.910000,2023-02-18 09:56:15.920000,VPTE_OV_HH_2023-02-18T09:55:44.040000Z
2023-02-18 10:25:50.010000,2023-02-18 10:25:49.920000,VPTE_OV_HH_2023-02-18T10:25:08.040000Z
2023-02-18 13:13:43.160000,2023-02-18 13:13:43.080000,VPTE_OV_HH_2023-02-18T13:13:08.040000Z
2023-02-18 13:30:00.230000,[],VPTE_OV_HH_2023-02-18T13:29:56.040000Z
2023-02-18 13:37:43.760000,2023-02-18 13:37:43.760000,VPTE_OV_HH_2023-02-18T13:36:56.040000Z
2023-02-18 13:58:42.460000,2023-02-18 13:58:42.460000,VPTE_OV_HH_2023-02-18T13:58:38.040000Z
2023-02-18 14:49:30.110000,2023-02-18 14:49:30.120000,VPTE_OV_HH_2023-02-18T14:49:02.040000Z
2023-02-18 16:13:15.550000,2023-02-18 16:13:15.630000,VPTE_OV_HH_2023-02-18T16:13:02.040000Z
2023-02-18 16:49:51.560000,2023-02-18 16:49:51.540000,VPTE_OV_HH_2023-02-18T16:49:26.040000Z
2023-02-18 17:57:33.140000,2023-02-18 17:57:33.120000,VPTE_OV_HH_2023-02-18T17:57:20.040000Z
2023-02-18 18:01:05.120000,2023-02-18 18:01:05.120000,VPTE_OV_HH_2023-02-18T18:00:50.040000Z
[],2023-02-18 10:09:07.560000,VPTE_OV_HH_2023-02-18T10:09:00.400000Z
[],2023-02-18 17:53:52.600000,VPTE_OV_HH_2023-02-18T17:53:48.400000Z
[],2023-02-18 20:03:22.860000,VPTE_OV_HH_2023-02-18T20:03:18.400000Z
[],2023-02-18 04:13:43.440000,VPTE_OV_HH_2023-02-18T04:13:25.760000Z
[],2023-02-18 14:42:15.440000,VPTE_OV_HH_2023-02-18T14:42:01.760000Z
[],2023-02-18 08:47:54.080000,VPTE_OV_HH_2023-02-18T08:47:50.040000Z
[],2023-02-18 14:07:53.160000,VPTE_OV_HH_2023-02-18T14:07:44.040000Z
