Fecha1,Coincidencia2,mseed
2023-02-18 11:41:46.588391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:46:22.668391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:47:31.588391,2023-02-18 11:47:31.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:50:07.708391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:50:52.738391,2023-02-18 11:50:52.858391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:53:22.618391,2023-02-18 11:53:22.658391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:14:49.908391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:17:58.818391,2023-02-18 12:17:58.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:23:31.738391,2023-02-18 12:23:31.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:30:09.648391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:38:26.158391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:49:56.548391,2023-02-18 12:49:56.548391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:58:31.708391,2023-02-18 12:58:31.708391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:59:46.548391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:00:51.678391,2023-02-18 13:00:51.768391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:08:16.628391,2023-02-18 13:08:16.728391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:14:40.708391,2023-02-18 13:14:40.678391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:18:58.588391,2023-02-18 13:18:58.638391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:28:10.588391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:30:06.588391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:32:52.708391,2023-02-18 13:32:52.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:38:46.658391,2023-02-18 13:38:46.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:41:22.948391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:44:48.188391,2023-02-18 13:44:48.228391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:46:04.018391,2023-02-18 13:46:03.818391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:55:52.038391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:58:25.858391,2023-02-18 13:58:25.828391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:10:35.628391,2023-02-18 14:10:35.618391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:13:10.688391,2023-02-18 14:13:10.758391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:19:46.648391,2023-02-18 14:19:46.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:25:49.838391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:50:22.618391,2023-02-18 14:50:23.008391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:51:11.658391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:52:10.618391,2023-02-18 14:52:10.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:59:04.698391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:03:38.208391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:12:22.578391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:14:13.778391,2023-02-18 15:14:13.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:14:39.808391,2023-02-18 15:14:39.648391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:42:19.778391,2023-02-18 15:42:19.868391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:43:50.228391,2023-02-18 15:43:50.198391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:01:00.028391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:13:09.628391,2023-02-18 16:13:09.708391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:18:06.658391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:19:39.668391,2023-02-18 16:19:39.748391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:20:48.208391,2023-02-18 16:20:47.798391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:21:01.748391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:23:29.638391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:35:19.888391,2023-02-18 16:35:20.258391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:43:04.688391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 17:02:46.778391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 17:23:40.588391,2023-02-18 17:23:40.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 17:42:06.508391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 17:48:38.258391,2023-02-18 17:48:37.998391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:04:58.668391,2023-02-18 18:04:58.688391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:22:16.668391,2023-02-18 18:22:16.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:25:40.708391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:27:15.538391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:31:34.628391,2023-02-18 18:31:34.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:51:55.758391,2023-02-18 18:51:55.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:53:25.668391,2023-02-18 18:53:25.598391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 18:55:57.848391,2023-02-18 18:55:57.788391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:02:49.698391,2023-02-18 19:02:49.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:04:04.048391,2023-02-18 19:04:03.978391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:09:37.708391,2023-02-18 19:09:37.978391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:10:10.628391,2023-02-18 19:10:10.698391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:10:46.748391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:12:09.738391,2023-02-18 19:12:09.748391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:17:10.588391,2023-02-18 19:17:10.968391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:36:10.628391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:38:10.628391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:43:07.588391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:44:57.528391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:52:18.348391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 19:52:46.588391,2023-02-18 19:52:46.618391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:04:05.668391,2023-02-18 20:04:05.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:04:33.838391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:11:46.628391,2023-02-18 20:11:46.618391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:12:00.988391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:14:04.628391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:17:13.948391,2023-02-18 20:17:13.768391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:18:59.658391,2023-02-18 20:18:59.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:21:20.578391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:22:59.648391,2023-02-18 20:22:59.658391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:24:34.638391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:26:46.548391,2023-02-18 20:26:46.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:33:58.548391,2023-02-18 20:33:58.528391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:45:34.548391,2023-02-18 20:45:34.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:49:23.548391,2023-02-18 20:49:23.548391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 20:53:02.338391,2023-02-18 20:53:02.018391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:06:04.588391,2023-02-18 21:06:04.628391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:24:40.628391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:27:52.668391,2023-02-18 21:27:52.588391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:32:58.628391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
