Fecha1,Coincidencia2,mseed
2023-02-18 09:02:11.130000,2023-02-18 09:02:11.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:04:15.010000,2023-02-18 09:04:15.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:08:54.130000,2023-02-18 09:08:54.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:09:02.130000,2023-02-18 09:09:05.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:09:05.160000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:17:12.090000,2023-02-18 09:17:12.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:19:47.130000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:25:23.010000,2023-02-18 09:25:23.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:36:23.970000,2023-02-18 09:36:23.970000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:37:45.930000,2023-02-18 09:37:45.970000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:38:10.210000,2023-02-18 09:38:10.230000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:39:32.080000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:46:16.490000,2023-02-18 09:46:16.530000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:52:35.130000,2023-02-18 09:52:35.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:53:05.050000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:06:12.930000,2023-02-18 10:06:12.930000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:07:27.970000,2023-02-18 10:07:27.970000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:09:32.690000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:21:24.130000,2023-02-18 10:21:24.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:21:29.170000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:08.480000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:59.090000,2023-02-18 10:25:59.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:35:32.640000,2023-02-18 10:35:32.600000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:35:45.210000,2023-02-18 10:35:45.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:38:18.460000,2023-02-18 10:38:18.510000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:41:09.210000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:42:55.170000,2023-02-18 10:42:55.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:43:46.220000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:14:05.370000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:15:30.120000,2023-02-18 11:15:30.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:16:53.120000,2023-02-18 11:16:53.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:18:19.010000,2023-02-18 11:18:19.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:25:17.330000,2023-02-18 11:25:17.390000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:28:58.130000,2023-02-18 11:28:58.170000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:31:35.010000,2023-02-18 11:31:35.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:34:31.130000,2023-02-18 11:34:31.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:40:53.120000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:50:06.340000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:53:14.170000,2023-02-18 11:53:14.320000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:53:18.090000,2023-02-18 11:53:18.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:56:07.950000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:01:28.620000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:24:11.010000,2023-02-18 12:24:11.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:25:26.240000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:29:03.970000,2023-02-18 12:29:04.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:34:54.240000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:37:32.600000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:45:29,2023-02-18 12:45:28.970000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:47:57.090000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:48:58.050000,2023-02-18 12:48:58.080000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:50:23.250000,2023-02-18 12:50:23.230000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:52:20.850000,2023-02-18 12:52:20.610000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:55:24.110000,2023-02-18 12:55:24.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:59:02.050000,2023-02-18 12:59:02.120000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
